"id","period","stage","possession","run_type","minute","min_speed","max_speed","distance","player_appearance_id"
1322625,"half_1","middle",3751,"hsr",28,"5.41","5.95","411.9176",65534
1322626,"half_1","top",3750,"hsr",33,"5.38","6.39","453.1884",65534
1322627,"half_1","bottom",3751,"hsr",35,"5.41","5.85","237.4556",65534
1322628,"half_1","bottom",3751,"hsr",39,"5.46","5.94","281.0504",65534
1322629,"half_1","top",3750,"hsr",40,"5.44","6.75","914.0736",65534
1322630,"half_1","top",3750,"hsr",43,"5.41","5.98","409.7376",65534
1322631,"half_1","bottom",3751,"hsr",44,"5.44","6.03","698.224",65534
1322632,"half_1","middle",3750,"hsr",46,"5.44","6.37","359.07759999999996",65534
681867,"half_2","top",2299,"hsr",23,"5.51","5.64","4.474666666666668",39747
681868,"half_2","middle",2299,"hsr",25,"5.51","5.94","18.554926829268297",39747
681869,"half_2","middle",2299,"hsr",29,"5.54","6.07","9.867460465116281",39747
681870,"half_2","top",2299,"hsr",26,"5.53","7.02","22.534977272727268",39747
681871,"half_2","top",2299,"hsr",27,"5.51","6.36","9.700292682926829",39747
681872,"half_2","middle",2299,"hsr",28,"5.52","6.34","16.191141176470587",39747
681873,"half_2","middle",2298,"hsr",33,"5.53","6.44","16.108728358208953",39747
681874,"half_2","middle",2298,"hsr",34,"4.07","6.67","42.749294252873554",39747
681875,"half_2","middle",2298,"hsr",35,"4.02","6.25","18.941829999999996",39747
681876,"half_2","top",2299,"hsr",36,"4.06","6.15","9.964353488372094",39747
681877,"half_2","top",2299,"hsr",41,"5.52","6.15","18.06154805194805",39747
681878,"half_2","top",2298,"hsr",46,"4.06","6.65","22.45727111111111",39747
713659,"half_2","bottom",2366,"hsr",32,"4.11","5.89","5.762307692307692",41239
713657,"half_2","bottom",2367,"hsr",29,"5.52","5.68","4.724236363636364",41239
713658,"half_2","top",2367,"hsr",31,"5.51","6.53","12.574638461538457",41239
713660,"half_2","bottom",2366,"sprint",38,"5.55","7.58","11.81970731707317",41239
713661,"half_2","middle",2367,"hsr",42,"5.54","6.14","7.583030303030302",41239
713662,"half_2","bottom",2367,"hsr",42,"5.52","6.1","11.97950769230769",41239
713663,"half_2","top",2367,"hsr",48,"4.11","6.5","8.143623529411764",41239
713664,"half_2","middle",2366,"hsr",48,"4.07","6.74","9.352431578947368",41239
741448,"extra_time_1","bottom",2416,"hsr",1,"4.09","5.81","6.166414285714287",42312
741447,"extra_time_1","bottom",2416,"hsr",2,"4.08","6.97","24.119055319148938",42312
741449,"extra_time_1","bottom",2417,"hsr",6,"5.52","6.12","13.697044067796613",42312
741450,"extra_time_1","middle",2417,"hsr",6,"5.51","6.54","40.915228915662645",42312
741451,"extra_time_1","bottom",2416,"hsr",7,"5.52","6.99","46.59622346368715",42312
741458,"extra_time_2","middle",2417,"sprint",6,"7.04","9.71","54.56438282208589",42312
741452,"extra_time_1","middle",2417,"hsr",7,"5.52","6.32","20.805673563218388",42312
741453,"extra_time_1","middle",2417,"hsr",8,"4.02","6.72","15.33421935483871",42312
741454,"extra_time_1","middle",2417,"hsr",9,"4.05","6.92","25.072718367346944",42312
741455,"extra_time_1","middle",2416,"hsr",15,"5.52","5.86","9.878663636363637",42312
741456,"extra_time_2","bottom",2417,"hsr",1,"4.1","5.9","7.1520875",42312
741457,"extra_time_2","bottom",2417,"hsr",6,"5.55","7","6.355769230769231",42312
741459,"extra_time_2","top",2416,"hsr",14,"5.53","7","14.516378947368418",42312
741460,"extra_time_2","top",2416,"sprint",14,"7.01","7.69","27.00523913043478",42312
741461,"extra_time_2","top",2416,"hsr",14,"5.55","7","11.23271111111111",42312
741462,"half_2","middle",2417,"hsr",43,"5.51","5.65","5.601538461538462",42312
741463,"half_2","middle",2417,"hsr",43,"4.01","6.74","18.265512328767123",42312
741464,"half_2","middle",2416,"hsr",46,"4.08","7","14.513772413793106",42312
741465,"half_2","top",2416,"sprint",46,"7.01","7.12","9.912777777777777",42312
741466,"half_2","top",2416,"hsr",46,"5.52","7","17.09459104477612",42312
741467,"half_2","middle",2416,"hsr",46,"4.07","6.45","22.422795652173903",42312
741468,"half_2","middle",2417,"hsr",47,"4.04","6.32","23.8688404040404",42312
741469,"half_2","top",2417,"hsr",47,"5.51","5.76","10.198565217391307",42312
739690,"half_2","bottom",2413,"hsr",33,"5.52","5.68","4.725",42198
739692,"half_2","bottom",2412,"hsr",43,"5.52","5.73","6.561346666666667",42198
739667,"half_1","bottom",2413,"hsr",19,"5.53","6.3","11.822328",42198
739668,"half_1","middle",2413,"hsr",17,"4.06","6.01","8.402205405405407",42198
739666,"half_1","bottom",2413,"hsr",9,"5.52","6.03","12.371377777777779",42198
739669,"half_1","bottom",2413,"hsr",17,"4.04","6.12","11.34524081632653",42198
739670,"half_1","bottom",2413,"hsr",19,"4.04","6.43","13.211345454545455",42198
739671,"half_1","middle",2413,"hsr",25,"5.55","6.99","5.570399999999999",42198
739672,"half_1","bottom",2413,"sprint",25,"7.02","7.3","7.199615384615385",42198
739673,"half_1","bottom",2413,"hsr",25,"5.56","6.98","5.313000000000001",42198
739674,"half_1","bottom",2413,"hsr",30,"4.01","6.46","12.526384615384616",42198
739675,"half_1","bottom",2413,"hsr",32,"5.52","6.59","14.420569491525425",42198
739693,"half_2","bottom",2413,"hsr",44,"5.51","5.94","7.410812121212121",42198
739676,"half_1","middle",2413,"hsr",34,"4.03","6.89","21.749325581395347",42198
739677,"half_1","bottom",2412,"hsr",36,"5.54","6.45","8.447833333333334",42198
739678,"half_1","bottom",2413,"hsr",41,"4.06","6.85","18.40951232876712",42198
739679,"half_1","bottom",2413,"hsr",44,"5.54","5.76","4.771963636363637",42198
739680,"half_2","bottom",2412,"hsr",2,"4.05","6.14","8.527524324324325",42198
739689,"half_2","bottom",2413,"hsr",33,"4.01","7.18","16.12721935483871",42198
739691,"half_2","bottom",2413,"hsr",36,"5.51","6.25","13.413277192982456",42198
739681,"half_2","bottom",2413,"hsr",2,"5.54","6.69","22.112719101123595",42198
739682,"half_2","bottom",2413,"hsr",15,"5.51","5.64","5.593461538461538",42198
739683,"half_2","bottom",2413,"hsr",16,"5.53","5.78","6.601559999999999",42198
739684,"half_2","bottom",2413,"hsr",17,"5.52","5.87","8.501821052631579",42198
739685,"half_2","bottom",2413,"sprint",22,"5.53","7.51","7.927585714285715",42198
739686,"half_2","middle",2413,"hsr",28,"5.55","7","21.17606976744186",42198
739687,"half_2","bottom",2413,"sprint",28,"7.04","7.93","17.958420000000004",42198
739688,"half_2","bottom",2413,"hsr",33,"4.02","6.43","9.54174",42198
739694,"half_2","bottom",2413,"hsr",46,"5.52","6.23","15.682782089552235",42198
686597,"half_2","bottom",2307,"hsr",33,"1.91","6.26","3.9180952380952374",39936
674181,"half_1","middle",2287,"hsr",6,"5.51","5.6","4.452571428571429",39471
674182,"half_1","middle",2287,"hsr",13,"5.52","5.86","6.885290322580643",39471
674207,"half_2","bottom",2287,"sprint",36,"7.04","7.39","9.87632",39471
674208,"half_2","bottom",2287,"hsr",36,"5.53","6.99","5.320636363636363",39471
674209,"half_2","middle",2287,"hsr",37,"5.51","7","6.282692307692307",39471
674210,"half_2","bottom",2287,"sprint",37,"7.01","7.51","10.860863157894737",39471
674180,"half_1","bottom",2287,"hsr",3,"5.52","6.94","16.428504615384615",39471
674212,"half_2","bottom",2287,"sprint",46,"7.02","7.61","11.26670769230769",39471
674183,"half_1","middle",2287,"hsr",15,"4.09","6.16","11.403624489795918",39471
674184,"half_1","middle",2287,"hsr",23,"5.53","7","22.897920000000003",39471
674185,"half_1","bottom",2287,"sprint",23,"7.01","7.13","8.220146666666666",39471
674186,"half_1","bottom",2287,"hsr",23,"5.53","6.99","5.89375",39471
674187,"half_1","bottom",2287,"hsr",28,"4.02","6.32","8.453277777777778",39471
674188,"half_1","middle",2287,"hsr",30,"4.09","6.34","11.893280000000003",39471
674189,"half_1","bottom",2287,"hsr",33,"5.51","5.8","10.257652173913042",39471
674190,"half_1","top",2287,"hsr",35,"4.05","6.27","8.398444444444443",39471
674191,"half_1","middle",2287,"hsr",36,"5.52","6","17.467105263157897",39471
674192,"half_1","middle",2287,"hsr",39,"5.52","5.83","6.861677419354841",39471
674193,"half_1","bottom",2287,"hsr",39,"5.51","5.92","11.329584000000002",39471
674194,"half_1","middle",2287,"hsr",40,"4.01","6.98","8.717722222222223",39471
674195,"half_1","middle",2287,"sprint",40,"7.03","8.35","20.14011076923077",39471
674196,"half_1","bottom",2287,"hsr",42,"5.51","6.35","9.921609523809524",39471
674197,"half_2","middle",2286,"hsr",3,"5.51","5.77","10.4328",39471
674198,"half_2","middle",2287,"hsr",5,"5.54","5.89","6.226971428571429",39471
674211,"half_2","bottom",2287,"hsr",46,"4.05","6.97","4.542063157894737",39471
674199,"half_2","bottom",2287,"hsr",10,"4.06","7.21","14.533357142857142",39471
674200,"half_2","bottom",2287,"hsr",14,"4.03","6.59","10.929208888888889",39471
674201,"half_2","middle",2287,"hsr",25,"4.01","5.78","5.460864",39471
674202,"half_2","middle",2287,"hsr",28,"4.06","6.96","13.17173076923077",39471
674203,"half_2","bottom",2287,"hsr",29,"4.09","6.17","8.564497297297297",39471
674204,"half_2","middle",2287,"hsr",27,"5.54","6.15","9.014769230769232",39471
674205,"half_2","middle",2287,"hsr",30,"5.53","6.39","12.422815384615383",39471
674206,"half_2","bottom",2287,"hsr",36,"5.95","7","5.469927272727273",39471
674213,"half_2","middle",2287,"hsr",48,"4.09","6.14","7.339250000000001",39471
712661,"half_1","bottom",2367,"hsr",18,"5.51","5.75","9.741845454545455",41234
712646,"half_1","top",2366,"hsr",4,"5.51","5.84","20.90942608695652",41234
712647,"half_1","middle",2367,"hsr",5,"5.51","6.68","16.4472",41234
712648,"half_1","bottom",2366,"hsr",6,"4.04","6.99","5.364163636363637",41234
712649,"half_1","middle",2366,"sprint",6,"7.03","7.25","7.173846153846153",41234
712650,"half_1","middle",2366,"hsr",6,"5.52","7","6.32423076923077",41234
712651,"half_1","middle",2366,"hsr",6,"5.51","5.75","9.520911627906976",41234
712652,"half_1","bottom",2367,"hsr",7,"5.51","6.18","17.667253333333335",41234
712653,"half_1","top",2366,"hsr",8,"5.52","6.49","23.417104166666665",41234
712654,"half_1","top",2366,"hsr",9,"5.51","5.58","5.997085714285714",41234
712655,"half_1","middle",2366,"hsr",10,"5.51","5.69","5.853659259259259",41234
712656,"half_1","top",2367,"hsr",10,"5.51","5.64","7.162569696969697",41234
712657,"half_1","top",2366,"hsr",11,"4.02","6.2","14.694196825396821",41234
712658,"half_1","middle",2367,"hsr",12,"5.52","6.37","10.423199999999998",41234
712659,"half_1","top",2366,"hsr",13,"5.55","6.97","7.2905999999999995",41234
712660,"half_1","top",2366,"sprint",13,"7.02","7.77","16.220814545454544",41234
712662,"half_1","bottom",2367,"hsr",19,"4.05","7.23","29.776698305084746",41234
712663,"half_1","bottom",2367,"hsr",20,"5.51","5.74","6.561346666666666",41234
712664,"half_1","top",2366,"hsr",26,"4.02","6.21","8.363833333333332",41234
712665,"half_1","top",2366,"hsr",27,"5.52","6.39","17.722032432432428",41234
712666,"half_1","bottom",2367,"hsr",28,"5.51","5.61","5.129766666666666",41234
712667,"half_1","top",2366,"hsr",30,"5.53","7.01","27.870341284403665",41234
712668,"half_1","bottom",2367,"hsr",34,"5.54","6.66","12.777069230769232",41234
712669,"half_1","bottom",2366,"hsr",35,"4.03","5.83","7.780754285714286",41234
712670,"half_1","bottom",2367,"hsr",35,"5.54","5.88","8.28895135135135",41234
712671,"half_1","middle",2366,"hsr",36,"5.52","6.47","13.94495172413793",41234
712672,"half_1","middle",2367,"hsr",37,"5.53","6.18","11.416946938775508",41234
712673,"half_1","middle",2366,"sprint",38,"5.54","8.46","32.37505490196079",41234
712674,"half_1","bottom",2366,"sprint",40,"5.51","7.58","7.973871428571426",41234
712675,"half_1","top",2366,"hsr",41,"5.52","6.39","19.840258536585367",41234
712676,"half_1","bottom",2367,"hsr",44,"4.04","6.53","13.607000000000001",41234
712677,"half_2","top",2366,"hsr",2,"5.52","5.97","11.382896",41234
712678,"half_2","top",2367,"hsr",3,"5.51","6.43","21.163936363636367",41234
712679,"half_2","middle",2366,"hsr",5,"4.04","6.98","18.662005479452056",41234
712680,"half_2","top",2366,"hsr",5,"4.07","6.65","13.979171929824558",41234
712681,"half_2","top",2367,"hsr",7,"4.06","6.54","13.785038596491228",41234
712682,"half_2","middle",2367,"hsr",11,"5.53","5.86","8.497536842105264",41234
712683,"half_2","bottom",2367,"sprint",11,"5.54","8.41","16.174453846153845",41234
712684,"half_2","top",2366,"hsr",13,"5.51","6.99","21.79083720930233",41234
712685,"half_2","middle",2366,"hsr",15,"4.06","6.44","8.829145945945946",41234
712686,"half_2","middle",2367,"sprint",16,"5.55","8.21","18.40485333333333",41234
712687,"half_2","bottom",2367,"hsr",21,"5.51","6.24","13.154428571428573",41234
712688,"half_2","top",2366,"hsr",24,"5.51","5.73","8.81751",41234
712689,"half_2","top",2367,"hsr",26,"5.52","6.27","35.34833513513514",41234
712690,"half_2","middle",2367,"hsr",27,"5.53","7","12.984207692307693",41234
712691,"half_2","middle",2367,"sprint",27,"7.01","7.37","16.221922807017542",41234
712692,"half_2","bottom",2367,"hsr",27,"5.54","6.99","35.742698630136985",41234
702967,"half_2","top",2342,"hsr",14,"5.51","6.99","6.100224",40740
702991,"half_2","top",2343,"hsr",31,"5.51","5.75","5.891792592592593",40740
703009,"half_2","middle",2342,"hsr",48,"5.56","6.97","5.041142857142856",40740
702962,"half_2","top",2343,"hsr",1,"5.53","5.84","10.785716666666668",40740
702963,"half_2","top",2343,"hsr",3,"4.07","6.95","17.792537142857146",40740
702964,"half_2","top",2342,"hsr",5,"5.52","5.95","6.492524137931034",40740
702989,"half_2","bottom",2343,"hsr",33,"4.08","6.99","5.565808695652175",40740
702965,"half_2","top",2342,"hsr",7,"4.09","6.27","10.568604444444443",40740
702966,"half_2","middle",2342,"hsr",12,"4.08","6.92","13.118376923076923",40740
702968,"half_2","middle",2343,"hsr",11,"5.52","5.71","4.740272727272727",40740
702969,"half_2","middle",2342,"hsr",11,"5.51","6.75","19.33213333333333",40740
702970,"half_2","bottom",2343,"hsr",11,"5.52","5.84","8.93568",40740
702971,"half_2","bottom",2343,"hsr",13,"4.05","7.09","17.475570588235293",40740
702972,"half_2","top",2342,"hsr",14,"5.51","6.98","7.313799999999999",40740
702973,"half_2","top",2342,"sprint",14,"7.01","7.25","8.312946666666665",40740
702974,"half_2","top",2343,"hsr",15,"5.54","6.84","16.283963076923076",40740
702975,"half_2","top",2342,"sprint",20,"7.01","7.16","7.1084615384615395",40740
702976,"half_2","top",2343,"hsr",17,"5.52","6.29","11.06779574468085",40740
702977,"half_2","top",2343,"hsr",17,"4.07","6.38","9.721365853658535",40740
702978,"half_2","top",2343,"hsr",20,"5.51","7","20.966795294117652",40740
702979,"half_2","top",2343,"sprint",20,"7.01","7.08","9.312211764705882",40740
702980,"half_2","top",2343,"hsr",20,"5.53","7","9.257254054054053",40740
702990,"half_2","top",2342,"hsr",31,"4.11","6.36","10.93734782608696",40740
702981,"half_2","top",2342,"hsr",20,"5.55","7","23.704219780219784",40740
702982,"half_2","top",2342,"hsr",20,"5.52","7","6.878442857142858",40740
702983,"half_2","middle",2342,"sprint",23,"7.02","7.45","10.504216216216216",40740
702984,"half_2","middle",2342,"hsr",23,"5.51","6.99","8.956800000000001",40740
702985,"half_2","bottom",2342,"hsr",23,"5.44","6.97","38.08554634146342",40740
702986,"half_2","top",2343,"hsr",24,"5.54","6.09","7.775964705882352",40740
702987,"half_2","middle",2343,"hsr",30,"5.52","6.08","10.830161702127661",40740
702988,"half_2","middle",2342,"hsr",32,"4.07","6.99","17.04063428571429",40740
702992,"half_2","middle",2342,"sprint",32,"7.04","7.54","11.18486153846154",40740
702993,"half_2","middle",2342,"hsr",33,"5.55","7.02","41.8682775",40740
702994,"half_2","middle",2343,"sprint",33,"7.03","7.6","14.811764705882352",40740
702995,"half_2","middle",2343,"hsr",33,"5.57","6.98","5.067809523809524",40740
702996,"half_2","middle",2342,"hsr",33,"5.51","6.66","21.392845977011493",40740
702997,"half_2","top",2343,"hsr",34,"5.51","6.02","12.635607272727272",40740
702998,"half_2","bottom",2342,"hsr",35,"5.51","6.52","28.152505982905982",40740
702999,"half_2","middle",2343,"hsr",37,"4.04","6.63","15.421663492063493",40740
703000,"half_2","top",2342,"hsr",44,"5.52","5.99","9.085829999999998",40740
703001,"half_2","top",2342,"hsr",43,"4.07","5.96","6.510289655172414",40740
703002,"half_2","top",2342,"hsr",43,"5.54","6.26","9.36195",40740
703003,"half_2","middle",2343,"hsr",48,"4.01","7.21","16.11856129032258",40740
703004,"half_2","middle",2343,"hsr",47,"5.54","7","12.316995918367347",40740
703005,"half_2","middle",2343,"sprint",47,"7.01","7.12","7.361274074074073",40740
703006,"half_2","middle",2343,"hsr",47,"5.52","6.99","8.402188235294119",40740
703007,"half_2","top",2343,"hsr",47,"5.54","6.98","17.557402898550723",40740
703008,"half_2","top",2342,"sprint",48,"5.54","7.52","10.871768421052632",40740
712785,"half_2","bottom",2366,"hsr",38,"5.54","5.79","4.558857142857143",41240
712718,"half_1","middle",2366,"hsr",4,"4.1","6.32","24.815390476190473",41240
712715,"half_1","middle",2366,"hsr",1,"5.54","5.93","5.099791304347826",41240
712716,"half_1","top",2367,"hsr",1,"4.08","6.08","6.830080000000001",41240
712717,"half_1","top",2367,"hsr",3,"4.05","6.21","7.647806060606061",41240
712719,"half_1","middle",2366,"hsr",6,"4.11","6.05","11.003875000000003",41240
712720,"half_1","middle",2366,"hsr",6,"5.52","5.72","8.80854",41240
712721,"half_1","bottom",2367,"hsr",7,"5.55","6.99","6.878828571428572",41240
712722,"half_1","bottom",2367,"sprint",7,"7.01","7.22","8.578451612903224",41240
712723,"half_1","bottom",2367,"hsr",7,"5.52","6.98","7.849975",41240
712724,"half_1","middle",2366,"hsr",9,"4.1","6.52","25.90092452830189",41240
712725,"half_1","top",2366,"hsr",9,"5.51","5.91","7.1505375",41240
712770,"half_2","bottom",2366,"hsr",23,"4.08","6.11","8.030994285714288",41240
712726,"half_1","middle",2366,"hsr",11,"4.07","6.83","11.718059574468082",41240
712727,"half_1","top",2366,"sprint",11,"5.57","7.33","6.932352",41240
712728,"half_1","top",2366,"hsr",11,"5.57","6.99","5.062857142857143",41240
712729,"half_1","top",2366,"hsr",12,"4.02","7.17","18.242811428571425",41240
712730,"half_1","top",2366,"sprint",12,"7.01","7.17","5.977363636363635",41240
712731,"half_1","middle",2366,"hsr",15,"4.03","6.7","30.896259016393447",41240
712732,"half_1","middle",2366,"hsr",18,"5.53","6.3","25.710250467289722",41240
712733,"half_1","bottom",2367,"hsr",19,"5.52","6.25","16.091429411764707",41240
712734,"half_1","bottom",2366,"hsr",20,"4.08","6.46","14.959954838709677",41240
712735,"half_1","middle",2367,"hsr",22,"5.56","6.97","6.061824000000001",41240
712736,"half_1","bottom",2367,"sprint",22,"7.02","7.59","11.81151219512195",41240
712737,"half_1","bottom",2367,"hsr",24,"4.01","6.29","11.065446808510638",41240
712738,"half_1","middle",2366,"sprint",26,"5.52","7.38","8.408066666666667",41240
712739,"half_1","middle",2366,"hsr",26,"6.76","6.99","7.392214285714288",41240
712740,"half_1","middle",2366,"sprint",26,"7.01","7.37","10.137166666666667",41240
712741,"half_1","top",2366,"hsr",26,"5.52","7","14.989470967741935",41240
712742,"half_1","top",2366,"hsr",27,"5.51","6.99","11.534451063829788",41240
712743,"half_1","top",2366,"sprint",27,"7.01","7.15","6.815999999999999",41240
712744,"half_1","top",2366,"hsr",27,"5.56","7","6.650222222222222",41240
712745,"half_1","top",2366,"hsr",30,"4.04","7.12","13.666777358490567",41240
712746,"half_1","top",2366,"hsr",30,"4.12","6.38","11.910919999999999",41240
712747,"half_1","bottom",2367,"hsr",35,"5.53","5.75","4.989217391304347",41240
712748,"half_1","middle",2366,"hsr",35,"5.54","6.71","30.569472",41240
712749,"half_1","middle",2367,"hsr",37,"4.05","6.97","6.5832",41240
712750,"half_1","bottom",2367,"sprint",37,"7.01","7.54","16.774510344827586",41240
712751,"half_1","bottom",2367,"hsr",37,"5.59","6.96","5.0765714285714285",41240
712752,"half_1","bottom",2366,"sprint",37,"5.52","7.87","13.63891304347826",41240
712753,"half_1","middle",2366,"hsr",40,"4.01","7","6.325769230769231",41240
712754,"half_1","middle",2366,"sprint",40,"7.02","7.59","15.64717037037037",41240
712755,"half_1","top",2366,"hsr",40,"5.53","6.99","17.96878285714286",41240
712756,"half_1","bottom",2367,"hsr",43,"5.51","5.99","20.267836363636363",41240
712757,"half_2","bottom",2366,"hsr",3,"5.53","6.15","22.194548936170207",41240
712758,"half_2","top",2366,"hsr",5,"5.51","6.27","11.951372549019606",41240
712759,"half_2","middle",2367,"hsr",8,"4.07","6.65","10.538288372093024",41240
712760,"half_2","middle",2366,"hsr",8,"4.09","7","14.678875862068969",41240
712761,"half_2","top",2366,"sprint",8,"7.02","8.45","28.226373626373626",41240
712762,"half_2","middle",2366,"hsr",10,"4.09","6.99","7.49128",41240
712763,"half_2","top",2366,"sprint",10,"7.01","7.68","22.478233766233767",41240
712764,"half_2","top",2367,"hsr",11,"4.06","6.46","16.93930285714286",41240
712765,"half_2","top",2367,"hsr",12,"5.54","6.99","7.325400000000001",41240
712766,"half_2","top",2367,"sprint",12,"7.03","7.26","7.176923076923076",41240
712767,"half_2","top",2366,"sprint",17,"5.51","7.56","11.496809999999998",41240
712768,"half_2","top",2366,"hsr",19,"4.12","6.28","7.926211764705882",41240
712769,"half_2","top",2366,"hsr",20,"4.01","6.76","10.874700000000002",41240
712771,"half_2","top",2366,"hsr",24,"5.52","7.04","25.634268000000002",41240
712772,"half_2","top",2366,"hsr",25,"4.08","6.98","4.590189473684211",41240
712773,"half_2","top",2366,"sprint",25,"7.01","7.23","8.295546666666668",41240
712774,"half_2","top",2366,"hsr",25,"5.51","6.99","12.738039215686275",41240
712775,"half_2","top",2366,"sprint",27,"5.58","8.27","18.488240000000005",41240
712776,"half_2","middle",2367,"hsr",27,"5.55","7","9.97386",41240
712777,"half_2","bottom",2367,"sprint",27,"7.02","7.7","30.92306285714286",41240
712778,"half_2","bottom",2367,"hsr",27,"5.51","6.99","8.968864864864866",41240
712779,"half_2","bottom",2367,"hsr",29,"5.52","6.03","8.188833333333331",41240
712780,"half_2","top",2366,"sprint",31,"5.62","8.95","19.520346666666665",41240
712781,"half_2","middle",2366,"hsr",32,"5.54","5.94","7.652505882352942",41240
712782,"half_2","top",2367,"hsr",32,"5.53","6.48","8.590944444444442",41240
712783,"half_2","top",2366,"hsr",32,"4.12","7.24","14.070125925925927",41240
712784,"half_2","bottom",2366,"hsr",38,"5.52","5.86","5.971525925925926",41240
712786,"half_2","bottom",2366,"hsr",44,"4.06","6.95","17.971010256410256",41240
712787,"half_2","middle",2366,"sprint",44,"7.01","9.08","66.0483292929293",41240
752538,"half_2","middle",2434,"hsr",26,"5.53","6.98","7.115089655172414",42693
752520,"half_2","middle",2434,"hsr",2,"5.54","6.98","5.292381818181817",42693
752537,"half_2","middle",2435,"sprint",26,"7.01","7.18","7.971310344827587",42693
752519,"half_2","bottom",2434,"hsr",2,"5.52","5.67","8.773830000000002",42693
752489,"extra_time_2","bottom",2435,"hsr",11,"5.51","5.72","5.872148148148146",42693
752490,"half_1","middle",2435,"hsr",3,"5.51","6.76","36.37553424657534",42693
752491,"half_1","middle",2435,"hsr",7,"5.51","5.87","6.196114285714285",42693
752492,"half_1","bottom",2435,"hsr",9,"5.51","6.31","13.266392857142854",42693
752493,"half_1","middle",2434,"hsr",10,"5.53","6.44","11.97756",42693
752494,"half_1","middle",2434,"hsr",11,"4.04","7","23.4629010989011",42693
752495,"half_1","middle",2434,"hsr",17,"5.53","6.05","7.744517647058824",42693
752521,"half_2","middle",2434,"sprint",2,"7.03","7.84","17.220682758620686",42693
752522,"half_2","top",2434,"hsr",2,"5.57","6.98","5.5455304347826075",42693
752503,"half_1","middle",2434,"sprint",28,"7.02","7.6","10.64704864864865",42693
752523,"half_2","top",2434,"hsr",4,"5.51","5.94","11.807676923076924",42693
752483,"extra_time_1","bottom",2435,"hsr",9,"5.53","6.61","19.3771746835443",42693
752484,"extra_time_2","bottom",2434,"sprint",1,"7.02","7.24","9.744205714285714",42693
752485,"extra_time_2","bottom",2434,"hsr",1,"4.07","7","6.138624000000001",42693
752486,"extra_time_2","middle",2434,"hsr",1,"5.54","6.99","6.893485714285715",42693
752487,"extra_time_2","middle",2434,"hsr",2,"5.51","6.8","16.48872727272727",42693
752488,"extra_time_2","bottom",2435,"hsr",10,"5.51","6","9.558076190476191",42693
752496,"half_1","middle",2435,"hsr",17,"4.1","6.21","13.12182142857143",42693
752497,"half_1","bottom",2435,"sprint",20,"5.56","8.67","17.45307142857143",42693
752498,"half_1","bottom",2435,"hsr",20,"4.02","6.16","9.019056410256411",42693
752499,"half_1","bottom",2435,"hsr",24,"4.08","6.12","10.15738181818182",42693
752500,"half_1","bottom",2435,"hsr",26,"5.53","6.11","5.889615384615385",42693
752501,"half_1","middle",2434,"sprint",28,"5.63","7.52","10.279888888888888",42693
752502,"half_1","bottom",2434,"hsr",28,"5.38","6.99","22.721229166666667",42693
752504,"half_1","bottom",2435,"hsr",31,"5.51","6.4","18.768256410256413",42693
752505,"half_1","middle",2434,"sprint",32,"5.52","7.62","19.57579701492537",42693
752506,"half_1","top",2434,"hsr",32,"6.2","7","22.99311460674157",42693
752507,"half_1","top",2434,"sprint",32,"7.02","7.25","11.18052",42693
752508,"half_1","top",2434,"hsr",32,"5.57","7","5.88915",42693
752509,"half_1","bottom",2435,"hsr",33,"5.53","5.82","8.00138888888889",42693
752517,"half_1","top",2435,"hsr",41,"5.54","6.28","15.404898461538464",42693
752510,"half_1","top",2434,"hsr",34,"5.51","7.08","26.096237623762377",42693
752511,"half_1","middle",2434,"sprint",34,"7.01","7.08","5.644571428571429",42693
752512,"half_1","middle",2434,"sprint",39,"7.01","7.47","21.29548108108108",42693
752513,"half_1","bottom",2435,"hsr",36,"4.04","5.82","5.48736",42693
752514,"half_1","middle",2434,"hsr",39,"4.04","7","7.936",42693
752515,"half_1","top",2434,"hsr",39,"5.54","7","15.173620000000003",42693
752516,"half_1","bottom",2435,"hsr",42,"5.51","6.23","13.588406896551724",42693
752518,"half_1","middle",2435,"hsr",43,"5.51","5.74","7.014525",42693
752524,"half_2","top",2434,"hsr",4,"5.55","7.62","10.907888372093023",42693
752525,"half_2","middle",2435,"sprint",4,"5.51","8.09","25.766061176470586",42693
752526,"half_2","bottom",2435,"hsr",4,"5.52","6.99","13.168754716981132",42693
752527,"half_2","middle",2435,"hsr",5,"4.03","6.52","10.387088372093023",42693
752528,"half_2","bottom",2435,"sprint",6,"5.56","7.67","11.017821052631582",42693
752529,"half_2","bottom",2434,"hsr",6,"5.53","7","7.161453333333334",42693
752536,"half_2","middle",2435,"hsr",26,"5.51","6.98","10.795345454545451",42693
752530,"half_2","middle",2435,"hsr",10,"4.07","6.53","11.845224489795918",42693
752531,"half_2","top",2435,"hsr",12,"5.52","7","11.543846808510642",42693
752532,"half_2","middle",2435,"sprint",12,"7.03","8","58.823962105263156",42693
752533,"half_2","middle",2434,"hsr",14,"4.41","6.99","17.24772972972973",42693
752534,"half_2","bottom",2435,"sprint",15,"7.03","8.16","27.480125842696633",42693
752535,"half_2","bottom",2435,"hsr",19,"4.05","6.6","14.93508196721311",42693
752539,"half_2","top",2434,"hsr",30,"4.01","7.41","10.167690000000002",42693
752540,"half_2","middle",2435,"hsr",30,"4.2","6.99","23.240608695652178",42693
752541,"half_2","middle",2435,"sprint",30,"7.01","7.67","20.14810434782609",42693
